MM/DD/YYYY HH:mm:ss:msms,ch01,ch02,ch03,ch04
08/20/2016 14:22:50:8504,2558,2564,0087,0078
08/20/2016 14:22:50:8755,2563,2570,0086,0078
08/20/2016 14:22:50:9004,2553,2565,0086,0078
08/20/2016 14:22:50:9255,2562,2568,0086,0078
08/20/2016 14:22:51:1004,2557,2566,0221,0193
08/20/2016 14:22:51:1254,2560,2566,0136,0123
08/20/2016 14:22:51:1504,2557,2570,0110,0099
08/20/2016 14:22:51:1754,2564,2568,0099,0090
08/20/2016 14:22:51:2005,2556,2566,0095,0086
08/20/2016 14:22:51:2255,2561,2567,0092,0082
08/20/2016 14:22:51:2504,2560,2566,0091,0082
08/20/2016 14:22:51:2754,2551,2565,0090,0081
08/20/2016 14:22:51:3005,2562,2570,0090,0080
08/20/2016 14:22:51:3254,2564,2566,0088,0080
08/20/2016 14:22:51:3505,2561,2564,0088,0079
08/20/2016 14:22:51:4755,2558,2565,0194,0169
08/20/2016 14:22:51:5005,2558,2567,0126,0114
08/20/2016 14:22:51:5255,2560,2564,0104,0095
08/20/2016 14:22:51:5504,2562,2568,0096,0087
08/20/2016 14:22:51:5755,2564,2567,0092,0083
08/20/2016 14:22:51:6005,2558,2562,0091,0082
08/20/2016 14:22:51:6255,2565,2564,0091,0082
08/20/2016 14:22:51:6504,2561,2564,0090,0081
08/20/2016 14:22:51:6754,2559,2568,0089,0080
08/20/2016 14:22:51:7005,2558,2567,0089,0080
08/20/2016 14:22:51:7255,2559,2561,0089,0079
08/20/2016 14:22:51:7504,2562,2571,0088,0078
08/20/2016 14:22:51:7754,2561,2566,0088,0078
08/20/2016 14:22:51:8005,2560,2563,0088,0078
08/20/2016 14:22:51:8254,2563,2565,0087,0078
08/20/2016 14:22:51:8504,2562,2564,0087,0078
08/20/2016 14:22:51:8754,2557,2560,0086,0078
08/20/2016 14:22:51:9005,2559,2566,0087,0079
08/20/2016 14:22:51:9255,2561,2566,0087,0079
08/20/2016 14:22:51:9504,2553,2569,0087,0078
08/20/2016 14:22:51:9755,2563,2563,0087,0079
08/20/2016 14:22:52:0255,2563,2570,0122,0107
08/20/2016 14:22:52:0504,2560,2565,0099,0088
08/20/2016 14:22:52:0754,2563,2564,0091,0082
08/20/2016 14:22:52:1005,2563,2565,0088,0080
08/20/2016 14:22:52:1255,2561,2567,0089,0079
08/20/2016 14:22:52:1505,2562,2568,0087,0078
08/20/2016 14:22:52:1754,2563,2566,0087,0078
08/20/2016 14:22:52:2005,2559,2566,0087,0079
08/20/2016 14:22:52:2254,2559,2567,0087,0079
08/20/2016 14:22:52:2504,2563,2566,0087,0078
08/20/2016 14:22:52:2754,2561,2568,0087,0078
08/20/2016 14:22:52:3005,2562,2561,0087,0078
08/20/2016 14:22:52:3255,2562,2564,0087,0078
08/20/2016 14:22:52:3504,2562,2566,0086,0078
08/20/2016 14:22:52:3754,2562,2566,0086,0078
08/20/2016 14:22:52:4004,2562,2568,0086,0078
08/20/2016 14:22:52:4255,2562,2569,0086,0078
08/20/2016 14:22:52:4505,2563,2569,0086,0078
08/20/2016 14:22:52:4755,2560,2567,0087,0078
08/20/2016 14:22:52:5005,2563,2568,0087,0078
08/20/2016 14:22:52:5254,2554,2561,0087,0078
08/20/2016 14:22:52:5505,2564,2565,0087,0079
08/20/2016 14:22:52:5755,2561,2569,0087,0078
08/20/2016 14:22:52:6005,2564,2565,0087,0078
08/20/2016 14:22:52:6255,2566,2566,0087,0078
08/20/2016 14:22:52:6504,2559,2566,0087,0078
08/20/2016 14:22:52:6754,2567,2566,0087,0078
08/20/2016 14:22:52:7004,2562,2566,0087,0078
08/20/2016 14:22:52:7255,2563,2570,0086,0078
08/20/2016 14:22:52:7504,2566,2567,0087,0078
08/20/2016 14:22:52:7754,2562,2561,0087,0079
08/20/2016 14:22:52:8004,2562,2562,0087,0078
08/20/2016 14:22:52:8255,2560,2564,0087,0078
08/20/2016 14:22:52:8505,2562,2565,0086,0078
08/20/2016 14:22:52:8754,2562,2567,0087,0078
08/20/2016 14:22:52:9005,2565,2566,0087,0078
08/20/2016 14:22:52:9255,2562,2564,0087,0078
08/20/2016 14:22:52:9504,2562,2564,0087,0078
08/20/2016 14:22:52:9755,2560,2562,0087,0078
08/20/2016 14:22:53:0254,2564,2568,0121,0107
08/20/2016 14:22:53:0504,2561,2570,0099,0088
08/20/2016 14:22:53:0755,2559,2567,0091,0082
08/20/2016 14:22:53:1005,2562,2568,0089,0080
08/20/2016 14:22:53:1255,2562,2566,0087,0079
08/20/2016 14:22:53:1504,2559,2566,0087,0079
08/20/2016 14:22:53:1754,2565,2566,0087,0078
08/20/2016 14:22:53:2004,2560,2567,0087,0078
08/20/2016 14:22:53:2255,2563,2566,0087,0078
08/20/2016 14:22:53:2505,2563,2570,0087,0078
08/20/2016 14:22:53:2754,2563,2566,0087,0078
08/20/2016 14:22:53:3004,2560,2565,0086,0078
08/20/2016 14:22:53:3255,2557,2567,0087,0078
